family_id;child_id;child_hash;test;language_id;parental_edu
7613;5514;KTiH7PHNYNbWuXNPHfIBA;;7;HIGHER_EDU
7624;5516;Mfmn7zqWW5nkXSin46RTR;;7;SECONDARY
7628;5517;a5uVc2VtnHtseYU3POHIz;;7;NA
7628;5517;a5uVc2VtnHtseYU3POHIz;;2;NA
7629;5518;Yg2dqz7agXyRD-xIXzjsq;;3;NA
7630;5519;du7nTMkWYXH1mjjodEo50;;7;NA
7634;5520;6vEf_3HDzGxaV0VqEzX6K;;7;NA
7635;5521;LE5pin-PTp__7gk3ovsWV;;7;NA
7637;5522;pew5f5joeH6Wfz6BLSOEo;;7;NA
7638;5523;NhGS4sxx1lJHfgMvY3Y67;;7;NA
2283;5524;Qdc9u8UzoplVOMHfJUnKc;;114;NA
2283;5524;Qdc9u8UzoplVOMHfJUnKc;;7;NA
7640;5525;8ncKYGVbbYvZMr7p6lDfH;;7;NA
7640;5525;8ncKYGVbbYvZMr7p6lDfH;;2;NA
7640;5526;ycfZN4nRBwi24KMKq1zxF;;7;NA
7640;5526;ycfZN4nRBwi24KMKq1zxF;;2;NA
7641;5527;zkVPvKglqsJc1ME2rpd0q;;7;SECONDARY
7641;5527;zkVPvKglqsJc1ME2rpd0q;;3;SECONDARY
7643;5528;oqqU3HN_xI6Kvktmw-u_V;;7;NA
7644;5529;zulELA9FbQ7ghV4TgBuKp;;7;NA
7647;5530;4q1E7VVESaCpOXlbuFVpk;;7;NA
7647;5530;4q1E7VVESaCpOXlbuFVpk;;2;NA
7649;5531;FI9NOto6a33S86cRh80GU;;3;HIGHER_EDU
7652;5532;nU6tx76sH5bd6vURonWH2;1;7;NA
7652;5532;nU6tx76sH5bd6vURonWH2;1;2;NA
7653;5533;HwbjvFXfPMXtHfeJKI9Pf;;3;NA
7654;5534;XlIi-QdNHzSyDZqgI95_Z;;7;HIGHER_EDU
7656;5535;zeL3bv8FBkeVQ21k_pAZL;;3;NA
7657;5536;l2MU7TI7T_UyFznoGS8UN;;7;HIGHER_EDU
1285;5537;7P3XdivSzrp84KK9Gv9lQ;;7;NA
7663;5538;AZ943rxWlKyVYEvd3gbnL;;105;NA
7663;5538;AZ943rxWlKyVYEvd3gbnL;;2;NA
7664;5539;aXI3Dva4acFCm9C3-eiuD;;7;HIGHER_EDU
7664;5539;aXI3Dva4acFCm9C3-eiuD;;3;HIGHER_EDU
7665;5540;tnbY-hlILMiYBQXHE9xLO;;8;HIGHER_EDU
7665;5540;tnbY-hlILMiYBQXHE9xLO;;7;HIGHER_EDU
7668;5541;bZUkmKgqFTQ4w9_kJ7AbR;;7;UNFINISHED_HIGHER_EDU
7668;5541;bZUkmKgqFTQ4w9_kJ7AbR;;8;UNFINISHED_HIGHER_EDU
7671;5542;Wsyxohe6oYaun0fE3qlah;;7;NA
7674;5543;kcf7alGyvIB6rZj5hUKpX;;7;NA
4908;5544;TIny5CE5hSSIdIVcR5YuK;;7;NA
7677;5545;x3ClCaHdYjzdZ6P7OTBkk;;7;NA
7679;5546;a0mUc40cUghMwhZaQy3Rv;;7;HIGHER_EDU
7679;5546;a0mUc40cUghMwhZaQy3Rv;;3;HIGHER_EDU
7680;5547;_iZ8QmdLntm-ImcGqiF90;;7;NA
7680;5547;_iZ8QmdLntm-ImcGqiF90;;2;NA
7682;5548;i5KIBSw1VqAMg3YXSMyLo;;7;NA
7682;5548;i5KIBSw1VqAMg3YXSMyLo;;2;NA
7684;5549;18frDCHCvooy0jJ2kSyc9;;7;NA
7686;5550;9lWjSZQ0FbS_ht-QVAiP6;;7;HIGHER_EDU
7688;5551;7_EG_NcmbsshMtGGQc_dZ;;7;NA
7688;5551;7_EG_NcmbsshMtGGQc_dZ;;8;NA
7690;5552;0_y7d6lO79WQVWApU2m_F;;3;NA
7694;5553;tjBNWCaUZdzFMDAUhBAO0;;2;NA
7694;5553;tjBNWCaUZdzFMDAUhBAO0;;105;NA
7695;5554;n6nLR-jRSuZkd-XhiNhHQ;;7;NA
7698;5555;GKeGgJZBAkjwoeoyO7ySC;;7;HIGHER_EDU
7698;5555;GKeGgJZBAkjwoeoyO7ySC;;8;HIGHER_EDU
7699;5556;_I_-xzH4-UIDhxdV6gg3v;;7;NA
7699;5556;_I_-xzH4-UIDhxdV6gg3v;;2;NA
7701;5557;y6Fjl6ra_fHNeIE1HX494;;7;NA
7703;5558;IWw8kRxyaVIojiZzeBVlG;;7;NA
7704;5559;Wf8Cs6HERKQNNbeIthAwQ;;7;SECONDARY
7706;5560;DpR8DIwwqNsIZ87KaUvLo;;7;HIGHER_EDU
7708;5561;QwK5Y0emikFoevg-Pd8uN;;7;NA
7711;5563;fo-9zf5iitKkF0Y6sisrs;;7;HIGHER_EDU
7713;5564;MZbBPxiFChbwAmGvTiUpy;;7;NA
7714;5565;x6i3F9c7hVwb-cjTMgOnu;;7;NA
7714;5565;x6i3F9c7hVwb-cjTMgOnu;;8;NA
7718;5566;deDVgFA2nzsuE1YKidh1A;;7;SECONDARY
7720;5567;rAj6WHm7zVQ2V0FwHIFKe;;7;NA
7721;5568;91z9yCTBwLstTAuMkKFva;;7;NA
7721;5568;91z9yCTBwLstTAuMkKFva;;3;NA
7723;5569;RvxYDBClWz92xLwY_Wwn1;;7;NA
7725;5570;k8BjfqHAaWLYFrlMkx4Dd;;8;HIGHER_EDU
7726;5571;Ly3VrIAvYIfsbzTdwn7Mr;;3;NA
7730;5572;GPcamBpUTDqvgbgesSauG;;7;NA
7730;5572;GPcamBpUTDqvgbgesSauG;;2;NA
7728;5573;8rqi2ZgYz03FSc9yEwjn6;;7;NA
7728;5573;8rqi2ZgYz03FSc9yEwjn6;;7;NA
7728;5573;8rqi2ZgYz03FSc9yEwjn6;;7;NA
7733;5575;I8FUGjBRytf80H7A6gEPs;;7;SECONDARY
7733;5575;I8FUGjBRytf80H7A6gEPs;;2;SECONDARY
7735;5576;8V4KEG2E_vqXSoWKovbEF;;129;NA
7735;5576;8V4KEG2E_vqXSoWKovbEF;;111;NA
7737;5577;m6KL4TFC_DZz5328eOuC7;;3;SECONDARY
7737;5577;m6KL4TFC_DZz5328eOuC7;;6;SECONDARY
7738;5578;NyY3KhtcDvaLiawd58ARw;;108;NA
7738;5578;NyY3KhtcDvaLiawd58ARw;;6;NA
7739;5579;6iT2m7J_ZYMerTmQA034s;;7;NA
7741;5580;foZzbW86_8pP8DsPqZBYJ;;7;HIGHER_EDU
7743;5581;VrK9t1u-dr1ftLuGys1Ws;;107;NA
7743;5581;VrK9t1u-dr1ftLuGys1Ws;;7;NA
7745;5582;KLHSmg2EELWRhOPZYAQvL;;7;HIGHER_EDU
7747;5583;YKgXVMFqO0_4iu4lAtYpJ;;7;UNFINISHED_HIGHER_EDU
7747;5583;YKgXVMFqO0_4iu4lAtYpJ;;107;UNFINISHED_HIGHER_EDU
7747;5583;YKgXVMFqO0_4iu4lAtYpJ;;203;UNFINISHED_HIGHER_EDU
7751;5584;lrExvQnskW32A0PXe9qNt;;7;NA
7751;5584;lrExvQnskW32A0PXe9qNt;;106;NA
7751;5584;lrExvQnskW32A0PXe9qNt;;3;NA
7752;5585;rot7vHMbKCuIej7-lSnSL;;7;NA
7752;5585;rot7vHMbKCuIej7-lSnSL;;112;NA
7754;5586;HI8yJU_tTkSURZkDq3oRZ;;7;NA
7755;5587;V0oYnAUN6447tFl5K4Ut6;;7;NA
7757;5588;NaQuLkT6GI6qE_ebDzqjf;;7;NA
7757;5589;SQKTkJ0SB8whUcZC-s7d9;;7;NA
7759;5590;SfgxJUvMTZHAf47qN1rfy;;7;NA
7760;5591;X3w407k0dYpHfi7XSHrT9;;7;NA
7760;5591;X3w407k0dYpHfi7XSHrT9;;6;NA
7761;5592;N_l84tNsXMb7uDi05lbLV;;7;NA
7763;5593;p9_2cOOrXTLlq2Po4h6lZ;;7;HIGHER_EDU
7763;5593;p9_2cOOrXTLlq2Po4h6lZ;;2;HIGHER_EDU
7763;5593;p9_2cOOrXTLlq2Po4h6lZ;;105;HIGHER_EDU
7765;5594;MMLHRrtlRurk1i9hzXhQ3;;7;NA
7765;5594;MMLHRrtlRurk1i9hzXhQ3;;3;NA
7767;5595;Me-tWY4WOXg4WRAKOtsZt;;7;HIGHER_EDU
7767;5595;Me-tWY4WOXg4WRAKOtsZt;;110;HIGHER_EDU
7769;5596;EpM3xOb5ECVt1Vr5OtE6h;;7;NA
7770;5597;XstxKtSR7Jb_--YGwxg-O;;7;NA
7772;5598;JYuH7bBqzhcCuoXBWpYVK;;7;NA
7774;5599;1OhKPa2xSC4SQAyEmWrRw;;7;NA
7780;5600;Rw0T9lLucP0Lny8f9bwAs;;7;NA
7776;5601;2n5_IyiRXNyCU3sAC0JAy;;108;NA
7776;5601;2n5_IyiRXNyCU3sAC0JAy;;3;NA
7782;5602;ijPfNoQd0qFSyi-ieFI6T;;2;NA
7782;5602;ijPfNoQd0qFSyi-ieFI6T;;7;NA
7783;5603;lh21DDxNyGS5l7ENIqG76;;183;NA
7783;5603;lh21DDxNyGS5l7ENIqG76;;2;NA
7784;5604;Pku57XSCifeUQIGoX6ldO;;7;NA
7784;5604;Pku57XSCifeUQIGoX6ldO;;8;NA
7785;5605;MrbHDT09j77SBSOrxfBQD;;7;HIGHER_EDU
7790;5606;ysX2pHVotsButydt43AOO;;7;PHD
7792;5607;npd_pMvSPgUiSAJPuxn2P;;7;NA
7792;5607;npd_pMvSPgUiSAJPuxn2P;;109;NA
7792;5607;npd_pMvSPgUiSAJPuxn2P;;6;NA
7792;5607;npd_pMvSPgUiSAJPuxn2P;;195;NA
7794;5608;1pDOalsKMURpM-TGe__h-;;7;HIGHER_EDU
7796;5609;zQfvmtIHAEC3VZXR0QoQ5;;7;NA
7804;5612;EY8IY8kzwN6UwO9STwJKP;;7;NA
7806;5613;nR05T1hhcdBUjlZRta6o7;;7;NA
7806;5613;nR05T1hhcdBUjlZRta6o7;;2;NA
7808;5614;xXOeR1jdtnZKDZaSKkn7S;;7;NA
7810;5615;aeRixcXmSLdzdSl7cp0-3;;7;NA
7812;5616;LVfhyBKfqGQsKYFQkE8-M;;7;NA
7814;5617;A6PheAx0RtfiRavhSeJnJ;;7;PHD
7815;5618;Bn_X9JgqE6rT5jwU-Ny64;;116;NA
7815;5618;Bn_X9JgqE6rT5jwU-Ny64;;7;NA
7815;5618;Bn_X9JgqE6rT5jwU-Ny64;;110;NA
7816;5619;3pCTueoysDyCWYkyIPIn2;;2;NA
7816;5619;3pCTueoysDyCWYkyIPIn2;;7;NA
7816;5619;3pCTueoysDyCWYkyIPIn2;;106;NA
7817;5620;RYulCW09PyKAHRTAoNnIg;;7;NA
7819;5621;TT4nRSkgOTa7DkcIUrRh7;;7;NA
7819;5622;3BGVbXQjcqcUOLwu7chws;;7;NA
7820;5623;HnBCXOUMnWorBr9bnC057;;7;SECONDARY
7822;5624;imCOgyywFf-A0LkhRVAOF;;108;NA
7822;5624;imCOgyywFf-A0LkhRVAOF;;2;NA
7823;5625;bl1COIeYVWrrdHsF_IRCe;;7;HIGHER_EDU
7823;5625;bl1COIeYVWrrdHsF_IRCe;;3;HIGHER_EDU
7824;5626;aOyN6t5kUgpmAGlpKS7WD;;7;NA
7824;5626;aOyN6t5kUgpmAGlpKS7WD;;3;NA
7826;5627;h3pjiNOo5nmkLKNfvOqKV;;7;NA
7827;5628;2CZ3bfbOIudvg6jXRwAJk;;7;HIGHER_EDU
7828;5629;RcTHPCFkoKIy1c00XR3Wg;;7;NA
7828;5629;RcTHPCFkoKIy1c00XR3Wg;;112;NA
7828;5629;RcTHPCFkoKIy1c00XR3Wg;;107;NA
7829;5630;c2W6LtnbMadta5fk6goQa;;7;NA
7831;5631;3fIiykPGgboYVEYr1_gme;;6;NA
7831;5631;3fIiykPGgboYVEYr1_gme;;130;NA
7831;5631;3fIiykPGgboYVEYr1_gme;;139;NA
7832;5632;e3yhTNKIMLOvCiRkmIbpP;;7;NA
7832;5632;e3yhTNKIMLOvCiRkmIbpP;;2;NA
7832;5632;e3yhTNKIMLOvCiRkmIbpP;;3;NA
7834;5633;mwy7SXJgfy7_iwtlsGYfp;;6;NA
7835;5634;XoGdH5ZS-x4df3jlelf6v;;3;HIGHER_EDU
7837;5635;7KoKh5kT-UuVVUNK8PP_X;;107;HIGHER_EDU
7837;5635;7KoKh5kT-UuVVUNK8PP_X;;7;HIGHER_EDU
7837;5635;7KoKh5kT-UuVVUNK8PP_X;;3;HIGHER_EDU
7841;5638;DTGqrh0kNKwj8TuKiZ14L;1;7;NA
7841;5638;DTGqrh0kNKwj8TuKiZ14L;1;2;NA
7842;5639;CKGCNzTtjAf7xBv9xF7js;;7;HIGHER_EDU
956;5640;F3JBwySt6vK71MfzROs-_;;7;HIGHER_EDU
956;5640;F3JBwySt6vK71MfzROs-_;;107;HIGHER_EDU
7844;5641;dL8ksY-BIRjjwoqs6LWVE;;7;HIGHER_EDU
7845;5642;htAogp09UA_03YDxnUhC7;;108;NA
7845;5642;htAogp09UA_03YDxnUhC7;;6;NA
7847;5643;j-bCrUwZKEFc2ycroDwCo;;7;NA
7847;5643;j-bCrUwZKEFc2ycroDwCo;;2;NA
7848;5644;ch8YfVbRjIF-zrNxJB4HD;;7;HIGHER_EDU
7849;5645;QvTXoffICjELeROhMEI6A;;7;HIGHER_EDU
7851;5646;RhdU8kTSWO-k6uGvdA5tv;;7;NA
7852;5647;cxg9BV5uB_swqlhHJpz_M;;105;NA
7852;5647;cxg9BV5uB_swqlhHJpz_M;;3;NA
7854;5648;GwOmdLM81wCeyWeBJ8YSd;;7;NA
7855;5649;KyMuvbkZ0-8Ghea_dkQkE;;7;NA
7857;5650;xOTqQ56Pqx9k6Bz8PzhHU;;3;NA
7857;5650;xOTqQ56Pqx9k6Bz8PzhHU;;105;NA
7858;5651;jzBJGNEjxJXGhWkP3xHkZ;;7;UNFINISHED_HIGHER_EDU
7858;5652;C_fHrG4zMpci0fGCcFhNN;;7;NA
7938;5653;qxGTo6y6UV05jhbmE1eX1;1;7;NA
7938;5653;qxGTo6y6UV05jhbmE1eX1;1;2;NA
7861;5654;sD8XOHUnb9UR5EILfKztr;;7;HIGHER_EDU
7861;5655;9ONEPOewRrEiZrAHth7r4;;7;NA
7861;5655;9ONEPOewRrEiZrAHth7r4;;8;NA
7863;5656;agZAeHAIkhz-pFFhj1Jjn;;7;HIGHER_EDU
7863;5656;agZAeHAIkhz-pFFhj1Jjn;;115;HIGHER_EDU
7864;5657;bp0_OCcjsi0KrFnp8C3Ml;;7;NA
7866;5658;ENuyhHfSWgZfXB9a-M8JM;;7;HIGHER_EDU
7866;5658;ENuyhHfSWgZfXB9a-M8JM;;2;HIGHER_EDU
7867;5659;cCu6nT-W44rRyKAjw1C6V;;7;NA
7868;5660;BoPU5sHtTkDXf9OVHjcQA;;7;NA
7872;5662;c9xD7ODXmeDpsX9CJQuWv;;7;HIGHER_EDU
7872;5662;c9xD7ODXmeDpsX9CJQuWv;;2;HIGHER_EDU
7873;5663;taQwE3fln__hMeCIR8Tq9;;7;NA
7875;5664;U0d3qKgghqJXjBhXtIGpy;;7;NA
7877;5666;lT2Fcg9XV2ts184zcIz2F;;7;NA
7879;5667;DJaQAqVzJRM7IsS3djekA;;7;HIGHER_EDU
7880;5668;xXe1nO0zhqVPvKLBh002Z;;7;HIGHER_EDU
7882;5669;wZ-HC9DZQNwVgWfXaoioQ;1;7;NA
7882;5669;wZ-HC9DZQNwVgWfXaoioQ;1;2;NA
7883;5670;wC-rYF5G0sCDeKDhycpVo;;7;HIGHER_EDU
7885;5671;uPpQ7LpgNqfadDUhfgT-Q;;8;NA
7885;5671;uPpQ7LpgNqfadDUhfgT-Q;;7;NA
7887;5673;S_DHRdqQ4qTUxQ2Ir8di8;;7;NA
7888;5674;2Xs5TWADQ-RqrfUcnQELR;;7;NA
7890;5675;JjOKzcgCngmneXmsvWQzq;;7;NA
7892;5676;qSivk2Zcg6K8r_e3oZ7_Q;;7;NA
7892;5676;qSivk2Zcg6K8r_e3oZ7_Q;;7;NA
7892;5676;qSivk2Zcg6K8r_e3oZ7_Q;;7;NA
7883;5677;PQc3CsG3iR2nSCp-Ox6bA;;7;NA
7894;5678;t5CRdCOmwTm5y0WVDodDc;;7;NA
7895;5679;#NAZWA?;;7;NA
7897;5680;LoIYi-PAanK-cU74LeAQw;;7;SECONDARY
7897;5680;LoIYi-PAanK-cU74LeAQw;;2;SECONDARY
7899;5681;LhXn9X3PQ_hcBAvuq1moO;;7;NA
3376;5682;Mp9KrXaeX_3LCQsaAVm6j;;7;NA
7901;5683;cdilR_awpIk-n-at9IfIM;;7;NA
7901;5683;cdilR_awpIk-n-at9IfIM;;110;NA
7905;5684;zKoQU6V6XoydpaJKkOXAd;;7;NA
7905;5685;H1gytzvtVYDoj24xP4CEb;;7;NA
7906;5686;VFB7rTfMwn_fyHJQDOuty;1;7;NA
7906;5687;oWx1R4iWLO1FC0jJ9AoiD;1;7;NA
7907;5688;zb7wOTUw5htc38LRxmuhd;1;7;NA
7907;5688;zb7wOTUw5htc38LRxmuhd;1;2;NA
7907;5688;zb7wOTUw5htc38LRxmuhd;1;122;NA
7907;5688;zb7wOTUw5htc38LRxmuhd;1;3;NA
7907;5688;zb7wOTUw5htc38LRxmuhd;1;105;NA
7907;5688;zb7wOTUw5htc38LRxmuhd;1;108;NA
7907;5688;zb7wOTUw5htc38LRxmuhd;1;8;NA
7907;5688;zb7wOTUw5htc38LRxmuhd;1;108;NA
7909;5689;z1ht3UYRCUpglt-SOlKfU;;7;NA
7907;5690;WUerGXthTwV8QqIIt37iN;1;7;NA
7910;5691;6EQ9bw-LOUdziJFTV1AtB;;7;NA
7910;5691;6EQ9bw-LOUdziJFTV1AtB;;2;NA
7912;5692;uIoETBU5Vujdk7haHNOsi;;7;NA
7914;5693;M1aAB7yBDJXC_ed0aU3ta;;7;NA
7916;5694;FeO_8LqCRlS8T4J3-96Mc;;7;NA
7918;5695;izTzjSlDCkqc9CiBMMQI5;;111;HIGHER_EDU
7918;5695;izTzjSlDCkqc9CiBMMQI5;;6;HIGHER_EDU
7920;5696;G2wGXF4Jh053VfxeRQKBy;;110;NA
7920;5696;G2wGXF4Jh053VfxeRQKBy;;5;NA
7922;5697;tkNR-0V8knh141aJrLgac;;7;NA
7922;5697;tkNR-0V8knh141aJrLgac;;2;NA
7924;5698;FtK3RztpS3m2KSU145cWC;;7;NA
7925;5699;IMNLsqFs984SiMtLjEHrd;1;7;NA
7925;5699;IMNLsqFs984SiMtLjEHrd;1;109;NA
7915;5700;VLuq0NUlL77CHW8tQVDOC;;2;NA
7915;5700;VLuq0NUlL77CHW8tQVDOC;;7;NA
7927;5701;IgOwgLc29bUcrPQOchonp;1;7;NA
7927;5701;IgOwgLc29bUcrPQOchonp;1;2;NA
7929;5702;0RCHuGyM9seSYdhPEYeIL;;7;HIGHER_EDU
7926;5703;7_2dyJ0-JYDtAop14F00o;1;7;NA
7926;5703;7_2dyJ0-JYDtAop14F00o;1;183;NA
2039;5704;H3XlZV8bODpLBPdidKCc0;;2;NA
2039;5704;H3XlZV8bODpLBPdidKCc0;;7;NA
1224;5705;wBCmNXA1EJeQngTiFL1yY;;7;NA
7930;5706;q_16vxIfCC6Y-ThQA6syU;;7;NA
7930;5706;q_16vxIfCC6Y-ThQA6syU;;2;NA
7931;5707;KsF6i6fgPmlaBtgKeTF0k;;7;SECONDARY
7931;5707;KsF6i6fgPmlaBtgKeTF0k;;2;SECONDARY
7935;5708;ufoM-aKhZ5uiUWyDxsBnm;1;7;NA
7937;5709;OdsNpiiSOiwv9mz1Bizrh;;7;NA
1781;5710;mWSIpeHzX9ErZtkqf5zME;;7;NA
1781;5710;mWSIpeHzX9ErZtkqf5zME;;7;NA
1781;5710;mWSIpeHzX9ErZtkqf5zME;;7;NA
7942;5711;lPP8etCpyMvfrILGo2C1p;;7;NA
7943;5712;zrl-1paQf7Mr4rCATH9yY;;7;HIGHER_EDU
3854;5713;Dpt-geyISsVsqnn2JZXpy;;7;NA
443;5714;F72xj8fKDXTIFNxXQh--A;;7;NA
443;5714;F72xj8fKDXTIFNxXQh--A;;8;NA
7948;5715;055lADDyeIVlygcDWKYWJ;;7;NA
7948;5715;055lADDyeIVlygcDWKYWJ;;8;NA
7948;5715;055lADDyeIVlygcDWKYWJ;;2;NA
7949;5716;ortoT3IeTJKJbjGHaK-1-;;7;NA
7949;5716;ortoT3IeTJKJbjGHaK-1-;;107;NA
7949;5716;ortoT3IeTJKJbjGHaK-1-;;6;NA
7950;5717;lKwWfZunVzr9NTjsle7ae;;7;NA
7952;5718;ttH1i1lqYD4PZ-fk3AsMJ;;8;HIGHER_EDU
7954;5719;DEPpwj2oxypjSxlzUGqco;;7;HIGHER_EDU
7954;5719;DEPpwj2oxypjSxlzUGqco;;6;HIGHER_EDU
7954;5719;DEPpwj2oxypjSxlzUGqco;;114;HIGHER_EDU
7956;5720;HGhFUMR_TdPfyW7lEKzv-;;7;UNFINISHED_HIGHER_EDU
7956;5720;HGhFUMR_TdPfyW7lEKzv-;;113;UNFINISHED_HIGHER_EDU
7956;5720;HGhFUMR_TdPfyW7lEKzv-;;2;UNFINISHED_HIGHER_EDU
7958;5721;V9p2PG3jKqxns6lx1jsm7;;7;UNFINISHED_HIGHER_EDU
7958;5721;V9p2PG3jKqxns6lx1jsm7;;109;UNFINISHED_HIGHER_EDU
7958;5721;V9p2PG3jKqxns6lx1jsm7;;6;UNFINISHED_HIGHER_EDU
7960;5722;PFHdnWH-uRNByIagDXTVD;;7;NA
7962;5723;p64-v4Af_f5iqo6R9XAtY;;7;NA
7964;5724;Mn6eqwD7DnLrLKhZcbU3P;;2;NA
7965;5725;sk5DKW2fhMoy3isKsFssH;;7;NA
7966;5726;nJjG7XIDpw2SAJY2DR5xv;;7;NA
7966;5726;nJjG7XIDpw2SAJY2DR5xv;;8;NA
7968;5727;7OwJXgG_bLq9PYb7Q42rK;;7;NA
7968;5727;7OwJXgG_bLq9PYb7Q42rK;;8;NA
7969;5728;aXOdHJJ_YOzco1qLngQZz;;7;NA
7969;5728;aXOdHJJ_YOzco1qLngQZz;;3;NA
7973;5729;MyPO76wZ2ivCTHYWodFIr;;7;NA
7973;5729;MyPO76wZ2ivCTHYWodFIr;;2;NA
7974;5730;ElgWcMUAWm3jnGBWSEYX7;;7;HIGHER_EDU
5290;5731;2LvXk0Y4fldzMd9iWAlya;;7;NA
7983;5732;EMSYYkg02EeoAnlUwNQ-9;;7;HIGHER_EDU
7983;5732;EMSYYkg02EeoAnlUwNQ-9;;6;HIGHER_EDU
7983;5732;EMSYYkg02EeoAnlUwNQ-9;;110;HIGHER_EDU
7985;5733;4ojVP8LLqHT0WY4uMsln7;;2;NA
7985;5733;4ojVP8LLqHT0WY4uMsln7;;3;NA
7985;5733;4ojVP8LLqHT0WY4uMsln7;;131;NA
7987;5734;JH-xNbqg11h9HyC2cVD4w;;7;NA
7988;5735;H55opccgmxyF8mr2czBn9;;7;NA
7989;5736;veY5Bj6en452rHfWGpot-;;7;NA
7991;5737;nvqu0uJIoM2Jq_d8DinlL;;7;HIGHER_EDU
7991;5737;nvqu0uJIoM2Jq_d8DinlL;;8;HIGHER_EDU
7992;5738;5Ovl_reowK-JghhhQMMM1;;7;HIGHER_EDU
7992;5738;5Ovl_reowK-JghhhQMMM1;;8;HIGHER_EDU
7994;5739;3i6Eo4Ed81PkvC3uY9iSJ;;7;NA
7997;5740;t85jDyKDISuy6GUsb9UBS;;7;NA
7998;5741;_M2ZFr_YeG4-0UFyLsxr0;;7;NA
8000;5742;#NAZWA?;;7;HIGHER_EDU
8000;5742;#NAZWA?;;3;HIGHER_EDU
8000;5743;ep4mTlcta6bl8tlTriTGL;;7;NA
8000;5743;ep4mTlcta6bl8tlTriTGL;;3;NA
8002;5744;lSSUQb3onbILe6LlX4Jhs;;7;NA
1117;5746;VFBFsSNTuz18ZbDQi8cWP;;7;NA
1117;5746;VFBFsSNTuz18ZbDQi8cWP;;2;NA
8008;5747;GDqpSBNZ7yzllzzssMPET;;7;NA
8008;5747;GDqpSBNZ7yzllzzssMPET;;105;NA
4740;5748;1Ywnj0lq0jyv_x9vlD6Df;;7;NA
8009;5749;e3BBQg_e9cpXt95RWms3j;;7;NA
8009;5749;e3BBQg_e9cpXt95RWms3j;;2;NA
8013;5750;HErlTu1iucgjVrRGBC47r;;7;UNFINISHED_HIGHER_EDU
8013;5750;HErlTu1iucgjVrRGBC47r;;8;UNFINISHED_HIGHER_EDU
8015;5751;IQlbNq_hrAWca-vXxz6O2;;7;NA
8016;5752;haVAbCu_D8pPDbOQhSKpe;;7;HIGHER_EDU
8016;5752;haVAbCu_D8pPDbOQhSKpe;;106;HIGHER_EDU
8016;5752;haVAbCu_D8pPDbOQhSKpe;;6;HIGHER_EDU
8020;5753;4sZJgn4LRR32SeW6XYS35;;7;NA
8020;5753;4sZJgn4LRR32SeW6XYS35;;105;NA
8020;5753;4sZJgn4LRR32SeW6XYS35;;2;NA
8021;5754;Gaovvjo2-bgtaM0x5thuq;;7;NA
8022;5755;5HdF32vWdvwI_vnj0aZnq;;112;HIGHER_EDU
8022;5755;5HdF32vWdvwI_vnj0aZnq;;7;HIGHER_EDU
8025;5757;RaArHg2QPtcHFS2SRSHd8;;7;TECHNICAL
8025;5757;RaArHg2QPtcHFS2SRSHd8;;182;TECHNICAL
8025;5757;RaArHg2QPtcHFS2SRSHd8;;3;TECHNICAL
8027;5758;NAcilkek0UCqRZAuhmPWK;1;7;NA
8028;5759;OmMc8SfYuyBojG0siypfb;;7;HIGHER_EDU
8031;5761;2XhsdWE-ABAATZ-lE4X3N;;182;HIGHER_EDU
8031;5761;2XhsdWE-ABAATZ-lE4X3N;;6;HIGHER_EDU
8031;5761;2XhsdWE-ABAATZ-lE4X3N;;7;HIGHER_EDU
8032;5762;vMDtWzl_Sui4c6uy-ACeB;;7;NA
8034;5763;ZvWmpRNZTzt6FpyQliIwp;;7;SECONDARY
8038;5764;tYv2UvU0ebM_Q16WoikeI;;7;NA
8038;5764;tYv2UvU0ebM_Q16WoikeI;;2;NA
8038;5765;LQcNm_70976KAVBDRH4Nv;;7;NA
8038;5765;LQcNm_70976KAVBDRH4Nv;;2;NA
8040;5766;2mF9aeXU0ybfyUigCQ7Il;;112;NA
8040;5766;2mF9aeXU0ybfyUigCQ7Il;;3;NA
8040;5766;2mF9aeXU0ybfyUigCQ7Il;;7;NA
8042;5767;c_3iTdSIj5TTKxagA4pEW;;7;NA
8042;5767;c_3iTdSIj5TTKxagA4pEW;;6;NA
8044;5768;#NAZWA?;;7;HIGHER_EDU
8046;5769;1K1L6x1e08xZAblbCMP9i;;3;NA
8047;5770;A__e8a9JnrieslEVw6WB9;;7;NA
8048;5771;2hB6Q7dCORaVttCj1NFJB;;8;NA
8048;5771;2hB6Q7dCORaVttCj1NFJB;;6;NA
8049;5772;8B1UHleVZ1Fjc9ivLwKJg;;8;PHD
8049;5772;8B1UHleVZ1Fjc9ivLwKJg;;3;PHD
8052;5774;f1F1-2aaGPA8oX_PZ8HDH;;7;HIGHER_EDU
8052;5774;f1F1-2aaGPA8oX_PZ8HDH;;105;HIGHER_EDU
8053;5775;T661H0dH0uN5MR2J5UfB7;;7;NA
8053;5775;T661H0dH0uN5MR2J5UfB7;;2;NA
8057;5776;Gc4XyMOD62eLuaHQvpLYu;;7;NA
8059;5777;yBtedzmdudZ_qvU4dZ_vb;;7;NA
8060;5778;YsifRP6QPBuXa0KHpEbSb;;7;NA
8060;5778;YsifRP6QPBuXa0KHpEbSb;;2;NA
8062;5779;uAiGOxklONVSM7XCNRb3W;;7;NA
8062;5779;uAiGOxklONVSM7XCNRb3W;;2;NA
